num_posto;dat_medicao;val_vaz_natr;val_vaz_incr;val_vaz_aflu;val_vaz_defl;val_cota
251;2018-07-06;43,07;16,58;74,77;171,00;747,12
251;2018-07-07;41,23;15,56;70,88;178,00;747,06
251;2018-07-08;39,30;14,94;57,61;17,00;747,08
251;2018-07-09;38,82;14,95;59,59;185,00;747,01
251;2018-07-10;38,85;14,96;77,25;195,00;746,95
251;2018-07-11;38,94;15,01;75,52;204,00;746,88
24;2018-06-12;151,39;84,49;115,18;194,00;630,23
24;2018-06-13;149,60;83,64;129,73;156,00;630,22
24;2018-06-14;150,22;84,17;137,00;137,00;630,22
24;2018-06-15;149,30;83,38;111,73;138,00;630,21
24;2018-06-16;146,82;82,51;110,73;137,00;630,20
24;2018-06-17;144,42;82,07;92,45;145,00;630,18
24;2018-06-18;142,34;81,33;107,57;160,00;630,16
24;2018-06-19;140,61;80,65;110,45;163,00;630,14
24;2018-06-20;138,00;79,13;117,73;144,00;630,13
24;2018-06-21;136,21;78,51;110,73;137,00;630,12
24;2018-06-22;134,16;77,71;114,73;141,00;630,11
24;2018-06-23;132,59;77,41;111,73;138,00;630,10
24;2018-06-24;130,53;76,63;84,45;137,00;630,08
24;2018-06-25;128,42;75,89;135,00;135,00;630,08
24;2018-06-26;126,79;75,59;164,27;138,00;630,09
24;2018-06-27;125,93;76,12;149,73;176,00;630,08
24;2018-06-28;124,68;76,28;125,73;152,00;630,07
24;2018-06-29;122,32;75,15;155,75;287,00;630,02
24;2018-06-30;120,68;74,08;109,73;136,00;630,01
24;2018-07-01;120,10;73,52;83,80;136,00;629,99
24;2018-07-02;118,52;72,30;166,93;141,00;630,00
24;2018-07-03;116,57;72,06;244,09;139,00;630,04
24;2018-07-04;114,45;71,36;242,98;138,00;630,08
24;2018-07-05;113,47;70,60;223,00;223,00;630,08
24;2018-07-06;112,42;69,41;234,82;156,00;630,11
24;2018-07-07;111,50;68,97;223,55;171,00;630,13
24;2018-07-08;109,51;68,84;134,00;134,00;630,13
24;2018-07-09;107,07;67,90;155,00;155,00;630,13
24;2018-07-10;106,25;67,41;235,98;131,00;630,17
24;2018-07-11;105,55;66,67;242,09;137,00;630,21
25;2018-06-12;104,38;104,38;93,67;112,00;789,74
25;2018-06-13;104,86;104,86;96,83;106,00;789,73
25;2018-06-14;103,61;103,61;95,67;114,00;789,72
25;2018-06-15;103,27;103,27;93,67;112,00;789,72
25;2018-06-16;103,20;103,20;95,25;109,00;789,71
25;2018-06-17;103,00;103,00;93,08;116,00;789,70
25;2018-06-18;101,81;101,81;89,92;122,00;789,69
25;2018-06-19;100,87;100,87;88,08;111,00;789,68
25;2018-06-20;99,88;99,88;88,50;116,00;789,66
25;2018-06-21;98,94;98,94;88,01;111,00;789,65
25;2018-06-22;99,41;99,41;89,45;117,00;789,64
25;2018-06-23;99,25;99,25;85,50;113,00;789,63
25;2018-06-24;98,97;98,97;90,67;109,00;789,62
25;2018-06-25;98,40;98,40;88,67;107,00;789,61
25;2018-06-26;97,93;97,93;88,50;116,00;789,60
25;2018-06-27;97,57;97,57;89,08;112,00;789,59
25;2018-06-28;97,07;97,07;87,08;110,00;789,58
25;2018-06-29;96,64;96,64;85,50;113,00;789,57
25;2018-06-30;96,00;96,00;83,95;139,00;789,55
25;2018-07-01;95,48;95,48;86,51;137,00;789,52
25;2018-07-02;94,98;94,98;83,92;116,00;789,51
25;2018-07-03;94,77;94,77;84,50;112,00;789,50
25;2018-07-04;94,62;94,62;82,92;115,00;789,48
25;2018-07-05;93,56;93,56;81,87;169,00;789,45
25;2018-07-06;92,60;92,60;82,76;147,00;789,42
25;2018-07-07;92,84;92,84;81,92;169,00;789,38
25;2018-07-08;92,44;92,44;82,00;137,00;789,36
25;2018-07-09;92,48;92,48;84,63;236,00;789,29
25;2018-07-10;91,96;91,96;82,42;142,00;789,26
25;2018-07-11;91,68;91,68;82,13;206,00;789,21
206;2018-06-12;109,85; 5,31;131,38;183,00;695,18
206;2018-06-13;109,90; 5,26;129,21;135,00;695,17
206;2018-06-14;109,49; 5,31;132,00;132,00;695,17
206;2018-06-15;108,88; 5,46;126,33;132,00;695,16
206;2018-06-16;108,78; 5,54;131,00;131,00;695,16
206;2018-06-17;108,68; 5,59;140,38;192,00;695,07
206;2018-06-18;107,92; 5,56;138,79;133,00;695,08
206;2018-06-19;106,86; 5,55;128,21;134,00;695,07
206;2018-06-20;105,91; 5,57;134,00;134,00;695,07
206;2018-06-21;104,86; 5,49;128,33;134,00;695,06
206;2018-06-22;104,63; 5,44;132,00;132,00;695,06
206;2018-06-23;104,66; 5,34;134,00;134,00;695,06
206;2018-06-24;104,25; 5,15;125,33;131,00;695,05
206;2018-06-25;103,70; 5,04;126,21;132,00;695,04
206;2018-06-26;103,10; 4,96;144,91;236,00;694,88
206;2018-06-27;102,80; 5,07;128,33;134,00;694,87
206;2018-06-28;102,48; 5,18;135,98;317,00;694,55
206;2018-06-29;102,12; 5,29;128,87;185,00;694,45
206;2018-06-30;101,38; 5,09;153,78;137,00;694,48
206;2018-07-01;100,63; 4,92;149,90;133,00;694,51
206;2018-07-02;99,89; 4,68;134,00;134,00;694,51
206;2018-07-03;99,44; 4,58;128,33;134,00;694,50
206;2018-07-04;99,22; 4,54;133,00;133,00;694,50
206;2018-07-05;98,63; 4,58;176,31;238,00;694,39
206;2018-07-06;97,61; 4,57;174,54;275,00;694,21
206;2018-07-07;97,35; 4,62;185,23;135,00;694,30
206;2018-07-08;97,09; 4,47;168,45;135,00;694,36
206;2018-07-09;96,76; 4,29;233,21;289,00;694,26
206;2018-07-10;96,43; 4,23;180,56;336,00;693,98
206;2018-07-11;96,07; 4,26;231,55;215,00;694,01
207;2018-06-12;110,90; 0,66;193,37;187,00;623,64
207;2018-06-13;110,55; 0,66;143,55;152,00;623,60
207;2018-06-14;110,24; 0,66;148,72;153,00;623,58
207;2018-06-15;109,69; 0,68;145,73;133,00;623,64
207;2018-06-16;109,49; 0,69;138,55;147,00;623,60
207;2018-06-17;109,40; 0,70;200,66;173,00;623,73
207;2018-06-18;108,77; 0,69;145,79;165,00;623,64
207;2018-06-19;107,77; 0,69;148,00;148,00;623,64
207;2018-06-20;106,80; 0,70;150,00;150,00;623,64
207;2018-06-21;105,77; 0,69;142,55;151,00;623,60
207;2018-06-22;105,36; 0,68;143,55;152,00;623,56
207;2018-06-23;105,32; 0,67;148,00;148,00;623,56
207;2018-06-24;104,98; 0,64;144,72;149,00;623,54
207;2018-06-25;104,45; 0,63;149,38;162,00;623,48
207;2018-06-26;103,85; 0,62;226,22;243,00;623,40
207;2018-06-27;103,50; 0,63;162,70;148,00;623,47
207;2018-06-28;103,19; 0,65;299,88;264,00;623,64
207;2018-06-29;102,86; 0,66;222,90;242,00;623,55
207;2018-06-30;102,17; 0,64;150,01;133,00;623,63
207;2018-07-01;101,40; 0,61;138,45;130,00;623,67
207;2018-07-02;100,63; 0,59;146,85;134,00;623,73
207;2018-07-03;100,11; 0,57;145,42;171,00;623,61
207;2018-07-04;99,84; 0,57;146,92;149,00;623,60
207;2018-07-05;99,32; 0,57;243,80;246,00;623,59
207;2018-07-06;98,39; 0,57;288,28;284,00;623,61
207;2018-07-07;97,98; 0,58;166,45;158,00;623,65
207;2018-07-08;97,70; 0,56;134,47;145,00;623,60
207;2018-07-09;97,36; 0,54;267,82;289,00;623,50
207;2018-07-10;97,02; 0,53;338,18;317,00;623,60
207;2018-07-11;96,67; 0,53;244,80;247,00;623,59
28;2018-06-12;113,41; 1,59;193,09;188,00;564,92
28;2018-06-13;112,30; 1,58;155,29;140,00;564,95
28;2018-06-14;111,99; 1,59;156,81;167,00;564,93
28;2018-06-15;111,60; 1,64;149,00;149,00;564,93
28;2018-06-16;111,25; 1,66;153,19;143,00;564,95
28;2018-06-17;111,12; 1,68;183,81;194,00;564,93
28;2018-06-18;110,75; 1,67;182,90;188,00;564,92
28;2018-06-19;109,94; 1,67;152,10;147,00;564,93
28;2018-06-20;108,96; 1,67;163,00;163,00;564,93
28;2018-06-21;107,93; 1,65;162,19;152,00;564,95
28;2018-06-22;107,19; 1,63;158,00;158,00;564,95
28;2018-06-23;106,94; 1,60;166,00;166,00;564,95
28;2018-06-24;106,70; 1,55;153,81;164,00;564,93
28;2018-06-25;106,23; 1,51;181,19;171,00;564,95
28;2018-06-26;105,64; 1,49;245,00;245,00;564,95
28;2018-06-27;105,19; 1,52;155,81;166,00;564,93
28;2018-06-28;104,90; 1,55;275,19;265,00;564,95
28;2018-06-29;104,61; 1,59;254,81;265,00;564,93
28;2018-06-30;104,04; 1,53;138,19;128,00;564,95
28;2018-07-01;103,26; 1,47;136,34;172,00;564,88
28;2018-07-02;102,42; 1,40;138,81;149,00;564,86
28;2018-07-03;101,75; 1,37;185,38;165,00;564,90
28;2018-07-04;101,33; 1,36;150,28;135,00;564,93
28;2018-07-05;100,95; 1,37;259,90;265,00;564,92
28;2018-07-06;100,23; 1,37;297,00;297,00;564,92
28;2018-07-07;99,57; 1,39;168,29;153,00;564,95
28;2018-07-08;99,18; 1,34;148,00;148,00;564,95
28;2018-07-09;98,82; 1,29;302,38;282,00;564,99
28;2018-07-10;98,46; 1,27;328,81;339,00;564,97
28;2018-07-11;98,13; 1,28;271,33;307,00;564,90
205;2018-06-12;49,73;49,73;43,42;60,00;842,52
205;2018-06-13;49,87;49,87;39,87;102,00;842,49
205;2018-06-14;48,24;48,24;42,93;105,00;842,46
205;2018-06-15;46,61;46,61;41,20;128,00;842,41
205;2018-06-16;43,90;43,90;36,84;74,00;842,40
205;2018-06-17;42,71;42,71;37,11;66,00;842,38
205;2018-06-18;42,85;42,85;33,65;112,00;842,34
205;2018-06-19;42,89;42,89;37,75;116,00;842,31
205;2018-06-20;42,96;42,96;33,07;140,00;842,25
205;2018-06-21;42,10;42,10;37,56;132,00;842,21
205;2018-06-22;41,66;41,66;33,52;13,00;842,22
205;2018-06-23;41,63;41,63;33,52;13,00;842,23
205;2018-06-24;40,89;40,89;33,53;13,00;842,24
205;2018-06-25;40,35;40,35;30,74;80,00;842,21
205;2018-06-26;40,32;40,32;34,88;80,00;842,19
205;2018-06-27;40,41;40,41;30,94;117,00;842,15
205;2018-06-28;39,54;39,54;33,97;79,00;842,13
205;2018-06-29;39,05;39,05;31,12;117,00;842,09
205;2018-06-30;39,77;39,77;32,49;106,00;842,05
205;2018-07-01;40,48;40,48;30,36;63,00;842,03
205;2018-07-02;40,01;40,01;32,54;110,00;842,00
205;2018-07-03;38,97;38,97;33,63;111,00;841,96
205;2018-07-04;39,07;39,07;30,67;112,00;841,92
205;2018-07-05;38,13;38,13;30,31;144,00;841,86
205;2018-07-06;37,64;37,64;31,66;56,00;841,85
205;2018-07-07;37,54;37,54;33,05;106,00;841,81
205;2018-07-08;38,47;38,47;27,74;137,00;841,76
205;2018-07-09;38,29;38,29;32,38;93,00;841,73
205;2018-07-10;37,68;37,68;30,98;148,00;841,67
205;2018-07-11;37,82;37,82;28,28;133,00;841,62
23;2018-06-12;63,23;12,97;65,51;25,00;771,33
23;2018-06-13;62,67;12,87;111,90;120,00;771,32
23;2018-06-14;61,66;12,60;118,90;127,00;771,31
23;2018-06-15;60,24;12,82;139,69;164,00;771,28
23;2018-06-16;57,82;12,56;84,83;28,00;771,35
23;2018-06-17;55,32;12,02;76,00;76,00;771,35
23;2018-06-18;54,22;11,44;116,78;125,00;771,34
23;2018-06-19;54,15;11,28;125,90;134,00;771,33
23;2018-06-20;54,21;11,28;149,10;141,00;771,34
23;2018-06-21;53,77;11,25;145,42;121,00;771,37
23;2018-06-22;52,96;11,08;27,00;27,00;771,37
23;2018-06-23;52,72;11,08;18,90;27,00;771,36
23;2018-06-24;52,32;11,06;19,90;28,00;771,35
23;2018-06-25;51,58;10,96;87,52;55,00;771,39
23;2018-06-26;51,11;10,77;90,00;90,00;771,39
23;2018-06-27;50,91;10,54;122,74;82,00;771,44
23;2018-06-28;50,42;10,44;85,68;102,00;771,42
23;2018-06-29;49,65;10,35;126,68;143,00;771,40
23;2018-06-30;49,51;10,11;113,58;138,00;771,37
23;2018-07-01;50,15;10,03;68,80;85,00;771,35
23;2018-07-02;50,25;10,00;118,78;127,00;771,34
23;2018-07-03;49,24; 9,75;123,42;99,00;771,37
23;2018-07-04;48,70; 9,68;114,32;98,00;771,39
23;2018-07-05;48,28; 9,68;157,18;100,00;771,46
23;2018-07-06;47,56; 9,67;73,00;73,00;771,46
23;2018-07-07;47,10; 9,51;107,14;148,00;771,41
23;2018-07-08;47,41; 9,40;144,68;161,00;771,39
23;2018-07-09;47,70; 9,32;109,32;93,00;771,41
23;2018-07-10;47,28; 9,30;153,58;178,00;771,38
23;2018-07-11;46,78; 9,03;142,36;175,00;771,34
209;2018-06-12;181,56;116,71;138,21;269,00;592,58
209;2018-06-13;179,05;115,82;162,97;261,00;592,43
209;2018-06-14;176,09;113,42;220,31;168,00;592,51
209;2018-06-15;177,04;115,38;247,25;280,00;592,46
209;2018-06-16;173,30;113,05;227,63;123,00;592,62
209;2018-06-17;165,97;108,15;143,92;157,00;592,60
209;2018-06-18;158,30;102,98;188,39;123,00;592,70
209;2018-06-19;155,76;101,54;221,15;123,00;592,85
209;2018-06-20;155,68;101,52;227,86;123,00;593,01
209;2018-06-21;155,42;101,21;224,50;123,00;593,16
209;2018-06-22;153,50;99,73;184,00;123,00;593,25
209;2018-06-23;152,66;99,70;122,00;122,00;593,25
209;2018-06-24;152,28;99,56;122,00;122,00;593,25
209;2018-06-25;150,99;98,67;128,71;122,00;593,26
209;2018-06-26;148,53;96,94;155,87;298,00;593,05
209;2018-06-27;145,99;94,88;177,09;211,00;593,00
209;2018-06-28;144,91;94,00;180,52;187,00;592,99
209;2018-06-29;143,59;93,17;199,84;226,00;592,95
209;2018-06-30;140,61;90,96;226,72;167,00;593,04
209;2018-07-01;139,74;90,23;205,08;178,00;593,08
209;2018-07-02;140,18;90,03;176,92;204,00;593,04
209;2018-07-03;138,02;87,77;192,36;239,00;592,97
209;2018-07-04;136,36;87,12;178,84;205,00;592,93
209;2018-07-05;135,80;87,10;172,74;382,00;592,61
209;2018-07-06;135,29;87,01;162,24;123,00;592,67
209;2018-07-07;133,11;85,56;178,62;316,00;592,46
209;2018-07-08;131,70;84,60;224,00;224,00;592,46
209;2018-07-09;131,29;83,88;206,60;200,00;592,47
209;2018-07-10;131,40;83,70;193,61;259,00;592,37
209;2018-07-11;128,53;81,24;246,72;201,00;592,44
31;2018-06-12;578,39;125,22;690,14;470,00;514,83
31;2018-06-13;568,84;124,06;626,86;847,00;514,80
31;2018-06-14;565,40;125,23;592,48;886,00;514,76
31;2018-06-15;566,83;128,64;543,10;910,00;514,71
31;2018-06-16;566,74;130,72;541,86;762,00;514,68
31;2018-06-17;560,32;131,82;516,24;663,00;514,66
31;2018-06-18;549,57;131,01;530,00;530,00;514,66
31;2018-06-19;540,85;130,93;477,58;1138,00;514,57
31;2018-06-20;536,60;131,36;485,44;1366,00;514,45
31;2018-06-21;531,24;129,50;431,34;945,00;514,38
31;2018-06-22;526,39;128,21;496,58;1157,00;514,29
31;2018-06-23;519,94;125,87;479,34;993,00;514,22
31;2018-06-24;512,93;121,52;491,38;418,00;514,23
31;2018-06-25;507,24;118,87;456,69;1484,00;514,09
31;2018-06-26;501,14;116,88;704,25;1648,00;513,96
31;2018-06-27;499,24;119,41;639,50;1277,00;513,87
31;2018-06-28;498,41;122,07;618,17;1964,00;513,68
31;2018-06-29;498,04;124,72;760,33;1752,00;513,54
31;2018-06-30;489,01;120,01;578,00;1853,00;513,36
31;2018-07-01;480,57;115,89;535,67;819,00;513,32
31;2018-07-02;472,93;110,40;563,00;1413,00;513,20
31;2018-07-03;467,66;107,93;556,00;1406,00;513,08
31;2018-07-04;462,05;106,94;518,34;1546,00;512,93
31;2018-07-05;459,57;107,99;803,87;2121,00;512,73
31;2018-07-06;457,22;107,67;639,87;1957,00;512,53
31;2018-07-07;455,74;108,90;684,01;1606,00;512,39
31;2018-07-08;448,41;105,33;566,57;830,00;512,35
31;2018-07-09;440,64;101,20;633,86;1029,00;512,29
31;2018-07-10;436,47;99,61;779,58;1965,00;512,11
31;2018-07-11;435,42;100,45;657,30;2197,00;511,88
32;2018-06-12;623,55;42,46;475,68;506,00;430,28
32;2018-06-13;614,14;42,12;836,28;496,00;430,72
32;2018-06-14;607,92;41,37;942,86;927,00;430,74
32;2018-06-15;607,36;41,00;968,52;711,00;431,06
32;2018-06-16;607,53;40,75;838,05;673,00;431,26
32;2018-06-17;603,79;41,33;757,25;665,00;431,37
32;2018-06-18;594,67;41,51;609,71;867,00;431,06
32;2018-06-19;584,90;41,15;1092,24;1553,00;430,48
32;2018-06-20;578,06;40,05;1395,07;1510,00;430,33
32;2018-06-21;572,23;39,20;1076,48;845,00;430,63
32;2018-06-22;566,82;38,82;1174,56;1080,00;430,75
32;2018-06-23;561,01;38,92;1067,76;996,00;430,84
32;2018-06-24;554,14;38,87;559,04;583,00;430,81
32;2018-06-25;547,52;38,38;1361,39;1535,00;430,59
32;2018-06-26;541,09;37,92;1668,86;1614,00;430,66
32;2018-06-27;537,36;37,49;1384,14;1439,00;430,59
32;2018-06-28;535,93;37,25;1915,64;1758,00;430,79
32;2018-06-29;535,13;36,97;1851,76;1691,00;430,99
32;2018-06-30;528,31;36,29;1909,22;1737,00;431,20
32;2018-07-01;518,84;35,46;1056,99;1310,00;430,89
32;2018-07-02;510,55;35,08;1392,63;1638,00;430,58
32;2018-07-03;504,39;34,98;1474,72;1690,00;430,30
32;2018-07-04;498,75;34,82;1575,84;1591,00;430,28
32;2018-07-05;494,73;34,33;2062,44;1832,00;430,58
32;2018-07-06;492,12;34,12;2024,60;1493,00;431,24
32;2018-07-07;489,93;33,69;1721,00;1721,00;431,24
32;2018-07-08;484,66;33,81;1011,75;1354,00;430,82
32;2018-07-09;476,87;33,64;1048,10;1315,00;430,48
32;2018-07-10;471,46;33,60;1889,06;1943,00;430,41
32;2018-07-11;468,85;33,09;2245,86;2130,00;430,56
33;2018-06-12;1210,94;582,83;894,22;1672,00;397,46
33;2018-06-13;1199,25;579,23;991,22;1769,00;397,34
33;2018-06-14;1180,01;568,20;1258,30;1712,00;397,27
33;2018-06-15;1172,03;564,32;1270,48;1789,00;397,19
33;2018-06-16;1167,25;559,82;1175,30;1629,00;397,12
33;2018-06-17;1171,02;564,90;1165,11;1554,00;397,06
33;2018-06-18;1163,51;563,15;1302,63;1173,00;397,08
33;2018-06-19;1147,87;556,87;1828,26;1569,00;397,12
33;2018-06-20;1128,01;545,67;1950,63;1821,00;397,14
33;2018-06-21;1114,15;538,28;1540,56;1735,00;397,11
33;2018-06-22;1105,48;535,28;1421,74;1681,00;397,07
33;2018-06-23;1102,49;537,85;1491,56;1686,00;397,04
33;2018-06-24;1096,43;537,99;1142,74;1402,00;397,00
33;2018-06-25;1084,07;532,41;1685,19;1750,00;396,99
33;2018-06-26;1072,23;527,13;2041,26;1782,00;397,03
33;2018-06-27;1061,43;521,74;1887,00;1887,00;397,03
33;2018-06-28;1057,03;520,20;2092,63;1963,00;397,05
33;2018-06-29;1051,39;515,76;2132,44;1938,00;397,08
33;2018-06-30;1038,81;506,24;2109,74;2369,00;397,04
33;2018-07-01;1018,32;493,56;1849,96;1137,00;397,15
33;2018-07-02;1004,20;488,47;1946,44;1752,00;397,18
33;2018-07-03;997,17;488,92;2108,81;2044,00;397,19
33;2018-07-04;992,59;490,32;2012,74;2272,00;397,15
33;2018-07-05;983,69;486,45;2139,56;2334,00;397,12
33;2018-07-06;977,05;483,30;2011,19;2076,00;397,11
33;2018-07-07;970,45;479,15;2053,52;1535,00;397,19
33;2018-07-08;966,55;478,59;1905,78;1128,00;397,31
33;2018-07-09;957,83;476,09;1730,37;1860,00;397,29
33;2018-07-10;950,50;475,66;2061,74;2321,00;397,25
33;2018-07-11;941,48;471,00;2417,81;2353,00;397,26
99;2018-06-12;58,61;58,61;57,14;75,00;582,65
99;2018-06-13;58,60;58,60;58,14;76,00;582,59
99;2018-06-14;58,94;58,94;58,14;76,00;582,53
99;2018-06-15;58,54;58,54;58,14;76,00;582,47
99;2018-06-16;58,47;58,47;56,95;51,00;582,49
99;2018-06-17;57,75;57,75;57,93;49,00;582,52
99;2018-06-18;57,41;57,41;55,95;50,00;582,54
99;2018-06-19;56,76;56,76;55,95;50,00;582,56
99;2018-06-20;56,76;56,76;55,95;50,00;582,58
99;2018-06-21;57,42;57,42;55,95;50,00;582,60
99;2018-06-22;57,42;57,42;57,93;49,00;582,63
99;2018-06-23;57,42;57,42;55,95;50,00;582,65
99;2018-06-24;56,76;56,76;55,95;50,00;582,67
99;2018-06-25;56,76;56,76;55,95;50,00;582,69
99;2018-06-26;55,77;55,77;55,95;50,00;582,71
99;2018-06-27;55,77;55,77;52,98;50,00;582,72
99;2018-06-28;54,78;54,78;55,95;50,00;582,74
99;2018-06-29;54,78;54,78;52,98;50,00;582,75
99;2018-06-30;53,79;53,79;52,98;50,00;582,76
99;2018-07-01;53,79;53,79;52,98;50,00;582,77
99;2018-07-02;53,13;53,13;52,98;50,00;582,78
99;2018-07-03;52,50;52,50;51,00;51,00;582,78
99;2018-07-04;52,56;52,56;51,09;63,00;582,74
99;2018-07-05;53,61;53,61;53,14;71,00;582,68
99;2018-07-06;54,96;54,96;54,16;75,00;582,61
99;2018-07-07;55,63;55,63;55,16;76,00;582,54
99;2018-07-08;54,96;54,96;55,16;76,00;582,47
99;2018-07-09;53,97;53,97;52,19;76,00;582,39
99;2018-07-10;51,97;51,97;52,19;76,00;582,31
99;2018-07-11;51,48;51,48;49,21;76,00;582,22
247;2018-06-12;114,63;114,63;122,21;115,00;475,69
247;2018-06-13;112,10;112,10;118,98;128,00;475,64
247;2018-06-14;110,68;110,68;116,21;109,00;475,68
247;2018-06-15;108,74;108,74;119,84;109,00;475,74
247;2018-06-16;109,63;109,63;114,16;125,00;475,68
247;2018-06-17;108,84;108,84;120,61;117,00;475,70
247;2018-06-18;108,75;108,75;114,42;109,00;475,73
247;2018-06-19;106,31;106,31;110,81;109,00;475,74
247;2018-06-20;106,03;106,03;110,55;125,00;475,66
247;2018-06-21;105,30;105,30;111,61;126,00;475,58
247;2018-06-22;105,81;105,81;109,80;108,00;475,59
247;2018-06-23;105,47;105,47;109,80;108,00;475,60
247;2018-06-24;104,98;104,98;111,60;108,00;475,62
247;2018-06-25;104,09;104,09;109,80;108,00;475,63
247;2018-06-26;103,58;103,58;107,60;113,00;475,60
247;2018-06-27;103,00;103,00;106,82;114,00;475,56
247;2018-06-28;101,58;101,58;106,21;108,00;475,55
247;2018-06-29;99,70;99,70;103,63;109,00;475,52
247;2018-06-30;98,07;98,07;104,42;108,00;475,50
247;2018-07-01;97,64;97,64;103,64;109,00;475,47
247;2018-07-02;97,19;97,19;103,65;109,00;475,44
247;2018-07-03;96,94;96,94;100,10;109,00;475,39
247;2018-07-04;95,97;95,97;100,12;109,00;475,34
247;2018-07-05;95,24;95,24;97,60;110,00;475,27
247;2018-07-06;94,99;94,99;102,62;76,00;475,42
247;2018-07-07;95,26;95,26;99,23;76,00;475,55
247;2018-07-08;95,41;95,41;98,37;84,00;475,63
247;2018-07-09;95,68;95,68;101,05;83,00;475,73
247;2018-07-10;94,26;94,26;97,50;83,00;475,81
247;2018-07-11;93,78;93,78;90,65;125,00;475,62
248;2018-06-12;119,77; 4,70;116,52;122,00;446,58
248;2018-06-13;117,33; 4,60;128,05;139,00;446,54
248;2018-06-14;115,58; 4,54;111,08;122,00;446,50
248;2018-06-15;113,69; 4,46;105,66;122,00;446,44
248;2018-06-16;113,91; 4,50;122,34;106,00;446,50
248;2018-06-17;113,51; 4,47;116,00;116,00;446,50
248;2018-06-18;113,24; 4,46;108,73;106,00;446,51
248;2018-06-19;111,28; 4,36;111,46;106,00;446,53
248;2018-06-20;110,45; 4,35;122,42;106,00;446,59
248;2018-06-21;109,80; 4,32;126,98;116,00;446,63
248;2018-06-22;110,03; 4,34;110,51;116,00;446,61
248;2018-06-23;109,88; 4,33;108,75;106,00;446,62
248;2018-06-24;109,41; 4,31;106,00;106,00;446,62
248;2018-06-25;108,58; 4,27;106,00;106,00;446,62
248;2018-06-26;107,95; 4,25;114,25;106,00;446,65
248;2018-06-27;107,37; 4,23;117,01;106,00;446,69
248;2018-06-28;106,10; 4,17;111,52;106,00;446,71
248;2018-06-29;104,26; 4,09;111,52;106,00;446,73
248;2018-06-30;102,50; 4,02;108,76;106,00;446,74
248;2018-07-01;101,75; 4,01;108,77;106,00;446,75
248;2018-07-02;101,29; 3,99;108,77;106,00;446,76
248;2018-07-03;100,98; 3,98;108,77;106,00;446,77
248;2018-07-04;100,15; 3,94;108,77;106,00;446,78
248;2018-07-05;99,33; 3,91;111,54;106,00;446,80
248;2018-07-06;98,95; 3,90;77,82;122,00;446,64
248;2018-07-07;99,10; 3,91;75,85;106,00;446,53
248;2018-07-08;99,29; 3,91;82,81;91,00;446,50
248;2018-07-09;99,54; 3,93;80,10;91,00;446,46
248;2018-07-10;98,49; 3,87;85,56;91,00;446,44
248;2018-07-11;97,75; 3,85;124,26;97,00;446,54
261;2018-06-12;129,07; 8,23;125,93;125,00;353,84
261;2018-06-13;126,90; 8,05;137,72;134,00;353,88
261;2018-06-14;124,62; 7,95;132,04;145,00;353,74
261;2018-06-15;122,68; 7,81;126,54;121,00;353,80
261;2018-06-16;121,64; 7,87;116,38;121,00;353,75
261;2018-06-17;121,57; 7,81;117,32;121,00;353,71
261;2018-06-18;121,21; 7,81;114,58;121,00;353,64
261;2018-06-19;120,14; 7,63;110,97;121,00;353,53
261;2018-06-20;118,59; 7,61;111,14;122,00;353,41
261;2018-06-21;117,77; 7,56;117,42;112,00;353,47
261;2018-06-22;117,48; 7,60;121,73;109,00;353,61
261;2018-06-23;117,54; 7,57;115,61;100,00;353,78
261;2018-06-24;117,24; 7,54;112,70;109,00;353,82
261;2018-06-25;116,57; 7,47;112,37;117,00;353,77
261;2018-06-26;115,78; 7,44;110,34;102,00;353,86
261;2018-06-27;115,13; 7,40;110,65;106,00;353,91
261;2018-06-28;114,19; 7,29;109,27;113,00;353,87
261;2018-06-29;112,57; 7,16;108,79;106,00;353,90
261;2018-06-30;110,64; 7,04;109,28;113,00;353,86
261;2018-07-01;109,23; 7,01;109,28;113,00;353,82
261;2018-07-02;108,56; 6,98;110,22;113,00;353,79
261;2018-07-03;108,14; 6,96;113,00;113,00;353,79
261;2018-07-04;107,56; 6,89;112,07;113,00;353,78
261;2018-07-05;106,68; 6,84;111,16;113,00;353,76
261;2018-07-06;106,01; 6,82;120,91;120,00;353,77
